,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
812.1,-0.1638917574072751,-0.1638925071832851,-0.1638925216843123,-0.16389252198826101,-0.16389252199531892,-0.1638925219954997,-0.16389252199550466,-0.16389252199550314,-0.16389252199550391,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314,-0.16389252199550314
812.2,-5.134614154872396,-5.134619332890654,-5.134619475290319,-5.1346194794857976,-5.134619479615317,-5.134619479619434,-5.134619479619567,-5.13461947961957,-5.1346194796195705,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571,-5.134619479619571
812.3,5.292003570669291,5.292006615253829,5.29200672175496,5.292006725408574,5.292006725531646,5.292006725535746,5.292006725535882,5.292006725535888,5.29200672553589,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888,5.292006725535888
814.1,-0.2281869107891391,-0.22818795849206847,-0.22818797871854252,-0.22818797914144626,-0.22818797915123862,-0.22818797915148883,-0.22818797915149555,-0.22818797915149414,-0.2281879791514938,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414,-0.22818797915149414
814.2,-5.013991547242375,-5.013998797702732,-5.013998997107746,-5.013999002983005,-5.013999003164388,-5.013999003170152,-5.013999003170338,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343,-5.013999003170343
814.3,5.228237201107713,5.228241468203888,5.228241617459129,5.228241622579276,5.228241622751743,5.228241622757491,5.228241622757681,5.2282416227576896,5.228241622757692,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689,5.228241622757689
814R.1,-0.25170767316041875,-0.2517088022346902,-0.2517088237178255,-0.251708824157918,-0.2517088241678654,-0.2517088241681134,-0.2517088241681198,-0.25170882416811846,-0.2517088241681178,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846,-0.25170882416811846
814R.2,-5.200305591419374,-5.200313147476386,-5.2003133553670935,-5.200313361494058,-5.200313361683243,-5.200313361689257,-5.2003133616894495,-5.200313361689455,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456,-5.200313361689456
814R.3,5.457121752905646,5.45712621832317,5.457126374467134,5.457126379822794,5.457126380003182,5.457126380009193,5.4571263800093925,5.457126380009401,5.457126380009405,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401,5.457126380009401
850.1,-0.25172145740266677,-0.25172258674189396,-0.2517226082331191,-0.2517226086734685,-0.25172260868342267,-0.25172260868367113,-0.2517226086836776,-0.2517226086836763,-0.25172260868367563,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763,-0.2517226086836763
850.2,-5.200251550766598,-5.200259107627264,-5.20025931554017,-5.200259321667792,-5.200259321856995,-5.20025932186301,-5.200259321863204,-5.200259321863208,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209,-5.200259321863209
850.3,5.457086610130867,5.457091076119512,5.457091232283153,5.457091237639482,5.457091237819893,5.457091237825903,5.457091237826104,5.457091237826114,5.457091237826116,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114,5.457091237826114
816.1,-0.2521486508310309,-0.2521497883837482,-0.2521498101257268,-0.25214981057400715,-0.252149810584216,-0.25214981058447355,-0.2521498105844794,-0.2521498105844784,-0.252149810584478,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787,-0.2521498105844787
818.1,-0.25226780005401855,-0.25226893967163305,-0.25226896152647466,-0.2522689619792447,-0.2522689619896144,-0.2522689619898774,-0.25226896198988297,-0.2522689619898823,-0.2522689619898816,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263,-0.25226896198988263
816.2,-5.1985763178424165,-5.1985838996164055,-5.198584108217447,-5.198584114365419,-5.198584114555252,-5.198584114561287,-5.19858411456148,-5.198584114561484,-5.198584114561487,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488,-5.198584114561488
816.3,5.455997083036876,5.4560015667301895,5.4560017235037765,5.456001728880873,5.456001729061979,5.456001729068014,5.456001729068217,5.456001729068225,5.456001729068228,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225,5.456001729068225
824.1,-0.2620018966841846,-0.2620033382222906,-0.2620033696612294,-0.2620033704239238,-0.2620033704444038,-0.26200337044499894,-0.2620033704450159,-0.2620033704450149,-0.2620033704450149,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156,-0.2620033704450156
824.2,-5.138717993030689,-5.138726450085245,-5.13872668383611,-5.138726690748037,-5.138726690961899,-5.138726690968706,-5.138726690968923,-5.138726690968929,-5.138726690968931,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932,-5.138726690968932
824.3,5.424339760022646,5.4243447784727,5.424344953171527,5.4243449591514015,5.424344959352621,5.424344959359321,5.424344959359547,5.424344959359555,5.424344959359558,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555,5.424344959359555
820.1,-0.2526781588603026,-0.2526793540930594,-0.25267937897344656,-0.2526793795464388,-0.25267937956111747,-0.2526793795615292,-0.2526793795615392,-0.2526793795615388,-0.2526793795615381,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392,-0.2526793795615392
822.1,-0.25234171558367213,-0.2523429183564933,-0.2523429436481588,-0.25234294423750975,-0.2523429442527752,-0.2523429442532071,-0.25234294425321807,-0.25234294425321746,-0.2523429442532164,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774,-0.25234294425321774
826.2,-5.1377132601724345,-5.137721725144833,-5.137721959100839,-5.137721966018537,-5.137721966232573,-5.1377219662393845,-5.137721966239601,-5.137721966239607,-5.137721966239609,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961,-5.13772196623961
828.1,-0.26293727516206195,-0.2629387405913672,-0.26293877279894035,-0.26293877358667944,-0.2629387736079794,-0.26293877360860185,-0.26293877360861967,-0.2629387736086176,-0.2629387736086176,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189,-0.2629387736086189
828.2,-5.134260857777975,-5.134269383177578,-5.134269618902382,-5.134269625874479,-5.134269626090238,-5.1342696260971055,-5.134269626097325,-5.134269626097333,-5.134269626097333,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334,-5.134269626097334
828.3,5.42164243274721,5.421647495866951,5.421647672056643,5.421647678086526,5.421647678289411,5.421647678296167,5.421647678296393,5.421647678296402,5.421647678296405,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402,5.421647678296402
830.1,-0.28494807167423447,-0.28495012073178916,-0.2849501717369857,-0.2849501731375767,-0.2849501731789598,-0.284950173180243,-0.2849501731802813,-0.28495017318028104,-0.28495017318028104,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813,-0.2849501731802813
830.2,-5.025671486699058,-5.025681678491346,-5.025681962385458,-5.025681970826663,-5.025681971088744,-5.025681971097104,-5.02568197109737,-5.025681971097381,-5.025681971097381,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382,-5.025681971097382
830.3,5.356204217385101,5.356210360488115,5.3562105727050895,5.356210579943053,5.356210580186184,5.356210580194272,5.356210580194546,5.356210580194555,5.356210580194557,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555,5.356210580194555
854.1,-0.285516694904559,-0.28551875889783246,-0.28551881038469046,-0.2855188118009962,-0.28551881184289496,-0.2855188118441946,-0.2855188118442334,-0.28551881184423283,-0.2855188118442323,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334,-0.2855188118442334
854.2,-5.022953985793502,-5.022964220141495,-5.022964505266856,-5.022964513745636,-5.022964514008902,-5.0229645140173,-5.022964514017566,-5.022964514017577,-5.022964514017577,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578,-5.022964514017578
854.3,5.354608534432554,5.354614705042231,5.354614918175921,5.354614925444609,5.354614925688764,5.354614925696886,5.3546149256971605,5.35461492569717,5.354614925697173,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171,5.354614925697171
832.1,-0.3482018152142086,-0.3482051236938576,-0.3482052143277808,-0.34820521700421364,-0.3482052170871313,-0.3482052170897726,-0.3482052170898559,-0.34820521708985647,-0.3482052170898553,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713,-0.34820521708985713
832.2,-5.1332219859058705,-5.133236049311823,-5.133236444689469,-5.1332364565219795,-5.133236456890829,-5.13323645690262,-5.133236456902997,-5.133236456903011,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301,-5.13323645690301
832.3,5.567550604694181,5.5675592535463885,5.567559549626548,5.567559559681046,5.567559560018073,5.567559560029274,5.567559560029651,5.567559560029665,5.567559560029665,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666,5.567559560029666
858.1,-0.353942336409688,-0.35394574253163114,-0.3539458362634618,-0.35394583903973986,-0.35394583912590594,-0.35394583912865274,-0.35394583912874,-0.3539458391287404,-0.3539458391287396,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408,-0.3539458391287408
858.2,-5.116084841774323,-5.1160991353103515,-5.116099536960846,-5.11609954897719,-5.116099549351695,-5.116099549363664,-5.116099549364048,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406,-5.11609954936406
858.3,5.5610391432709605,5.56104786171712,5.561048160301439,5.561048170444873,5.561048170784954,5.561048170796258,5.561048170796639,5.561048170796654,5.561048170796653,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654,5.561048170796654
834.1,-0.3607628934668396,-0.3607664136869986,-0.36076651103036517,-0.3607665139228475,-0.3607665140127914,-0.3607665140156602,-0.36076651401575205,-0.3607665140157527,-0.36076651401575344,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524,-0.3607665140157524
834.2,-5.095993724403781,-5.096008284792541,-5.096008693708757,-5.0960087059377805,-5.096008706318822,-5.096008706330997,-5.0960087063313875,-5.0960087063314,-5.096008706331401,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314,-5.0960087063314
834.3,5.553773382806379,5.553782173641726,5.55378247487694,5.5537824851155095,5.553782485458877,5.553782485470292,5.553782485470676,5.553782485470691,5.553782485470689,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691,5.553782485470691
860.1,-0.35987948662457886,-0.35988302166355485,-0.3598831194390971,-0.35988312234482345,-0.35988312243518633,-0.3598831224380684,-0.3598831224381611,-0.3598831224381611,-0.3598831224381615,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073,-0.35988312243816073
860.2,-5.093902207409377,-5.093916817898075,-5.093917228162009,-5.093917240430108,-5.0939172408123445,-5.093917240824555,-5.093917240824948,-5.0939172408249584,-5.09391724082496,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584,-5.0939172408249584
860.3,5.551895767573108,5.551904572088411,5.5519048738483585,5.551904884106091,5.551904884450126,5.551904884461564,5.551904884461948,5.551904884461964,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963,5.551904884461963
842.1,-0.36126917721310214,-0.36127270085076946,-0.3612727983070338,-0.36127280120323235,-0.3612728012932996,-0.36127280129617123,-0.3612728012962639,-0.36127280129626466,-0.36127280129626504,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642,-0.3612728012962642
842.2,-5.095357193858861,-5.095371759797809,-5.095372168866681,-5.095372181100206,-5.095372181481387,-5.095372181493565,-5.095372181493955,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969,-5.095372181493969
842.3,5.553781658404898,5.553790450498582,5.553790751778497,5.553790762018662,5.553790762362084,5.553790762373501,5.553790762373885,5.5537907623739,5.553790762373899,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739,5.5537907623739
