,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
812.2,-3.1987874320483916,-3.198789561507219,-3.198789615947211,-3.198789617460829,-3.198789617505786,-3.198789617507185,-3.1987896175072303,-3.198789617507232,-3.1987896175072295,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317,-3.1987896175072317
812.3,-2.8839305511465274,-2.883931716239981,-2.8839317480373086,-2.8839317489938687,-2.8839317490239953,-2.883931749024966,-2.8839317490249976,-2.8839317490250003,-2.8839317490250016,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001,-2.883931749025001
814.1,5.6619781724767995,5.661986423927073,5.661986745225373,5.661986756647945,5.661986757038388,5.6619867570514835,5.66198675705192,5.661986757051929,5.66198675705193,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932,5.661986757051932
814.2,-3.219248171381526,-3.2192511558656154,-3.2192512321627516,-3.219251234284032,-3.219251234347039,-3.2192512343489987,-3.219251234349061,-3.2192512343490653,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062,-3.219251234349062
814.3,-2.781287942862273,-2.7812895769279695,-2.781289621528098,-2.7812896228698545,-2.7812896229121127,-2.7812896229134756,-2.781289622913519,-2.7812896229135227,-2.7812896229135253,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524,-2.781289622913524
814R.1,6.19122316990078,6.191232222668732,6.1912325751503,6.191232587681263,6.19123258810959,6.191232588123957,6.191232588124435,6.191232588124445,6.191232588124446,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448,6.191232588124448
814R.2,-3.3409519173869544,-3.3409550137765027,-3.340955092951038,-3.340955095152628,-3.340955095218025,-3.3409550952200595,-3.3409550952201243,-3.3409550952201283,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125,-3.340955095220125
814R.3,-2.9010778332707896,-2.901079557235861,-2.9010796043930345,-2.9010796058136132,-2.901079605858387,-2.901079605859832,-2.9010796058598776,-2.901079605859882,-2.9010796058598842,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824,-2.9010796058598824
850.1,6.1911466082623585,6.1911556619710595,6.191156014489183,6.191156027021443,6.191156027449814,6.191156027464183,6.191156027464661,6.191156027464671,6.1911560274646735,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674,6.191156027464674
850.2,-3.3409474082361137,-3.3409505051868305,-3.3409505843769622,-3.3409505865790146,-3.340950586644425,-3.3409505866464597,-3.3409505866465246,-3.340950586646529,-3.3409505866465254,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526,-3.340950586646526
850.3,-2.901037171123883,-2.901038895209625,-2.9010389423700524,-2.9010389437907285,-2.9010389438355055,-2.9010389438369506,-2.901038943836996,-2.9010389438370003,-2.901038943837002,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012,-2.9010389438370012
816.1,6.188773139638671,6.188782222510468,6.188782576161805,6.188782588734311,6.188782589164058,6.188782589178473,6.1887825891789525,6.188782589178962,6.188782589178964,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966,6.188782589178966
818.1,6.183276325187061,6.183285474614855,6.183285831290582,6.1832858439771625,6.183285844410913,6.183285844425465,6.183285844425949,6.183285844425959,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962,6.183285844425962
816.2,-3.3408075088381337,-3.3408106231849386,-3.3408107028585494,-3.34081070507493,-3.340810705140783,-3.3408107051428306,-3.3408107051428972,-3.3408107051429017,-3.3408107051429,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986,-3.3408107051428986
816.3,-2.8997767063265627,-2.899778434153117,-2.8997784814144456,-2.8997784828381454,-2.8997784828830175,-2.8997784828844653,-2.8997784828845123,-2.899778482884516,-2.8997784828845172,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516,-2.899778482884516
824.1,6.134964493764923,6.134974238933535,6.134974616345768,6.134974629732093,6.1349746301891654,6.134974630204489,6.134974630204999,6.13497463020501,6.134974630205012,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013,6.134974630205013
824.2,-3.3309156173246532,-3.330919369979003,-3.3309194685641916,-3.330919471365393,-3.33091947144983,-3.3309194714524786,-3.330919471452563,-3.3309194714525683,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665,-3.3309194714525665
824.3,-2.8535125927403464,-2.853514504879409,-2.85351455825557,-2.8535145598843292,-2.8535145599360403,-2.853514559937715,-2.85351455993777,-2.8535145599377736,-2.853514559937775,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774,-2.853514559937774
820.1,6.043401155405134,6.043412201402106,6.0434126441021645,6.0434126600314455,6.043412660578957,6.043412660597373,6.043412660597986,6.043412660598002,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003,6.043412660598003
822.1,6.025503255631475,6.025514579415388,6.025515034728547,6.025515051133489,6.02551505169769,6.025515051716675,6.025515051717306,6.025515051717322,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323,6.025515051717323
826.2,-3.330312520276852,-3.3303162781065474,-3.3303163768272452,-3.330316379632293,-3.3303163797168445,-3.3303163797194975,-3.3303163797195823,-3.330316379719587,-3.3303163797195854,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585,-3.330316379719585
828.1,6.130554228423025,6.130564027944132,6.13056440730804,6.13056442076124,6.130564421220559,6.130564421235958,6.130564421236469,6.130564421236481,6.130564421236483,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845,6.1305644212364845
828.2,-3.330280745431237,-3.330284548910461,-3.3302846490068476,-3.3302846518548828,-3.33028465194081,-3.330284651943505,-3.3302846519435927,-3.3302846519435985,-3.3302846519435962,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596,-3.330284651943596
828.3,-2.849712394044761,-2.8497143212992633,-2.849714375176292,-2.849714376821834,-2.8497143768741027,-2.8497143768757955,-2.849714376875852,-2.8497143768758555,-2.849714376875857,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856,-2.849714376875856
830.1,6.023826414432934,6.02383752382454,6.023837950125817,6.023837965185835,6.023837965699093,6.023837965716286,6.023837965716856,6.023837965716869,6.023837965716871,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872,6.023837965716872
830.2,-3.314256080601404,-3.3142611217264513,-3.3142612586576883,-3.3142612626479235,-3.314261262770204,-3.3142612627740755,-3.3142612627742016,-3.314261262774208,-3.314261262774207,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206,-3.314261262774206
830.3,-2.7576776273534778,-2.7576799220618007,-2.757679988143034,-2.7576799901978326,-2.7576799902637488,-2.7576799902658946,-2.757679990265966,-2.757679990265969,-2.7576799902659728,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597,-2.75767999026597
854.1,6.021237728818321,6.0212488712879235,6.021249298771989,6.021249313872458,6.021249314387073,6.0212493144043115,6.021249314404882,6.021249314404896,6.021249314404898,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049,6.0212493144049
854.2,-3.313858379846616,-3.3138634525744988,-3.313863590447603,-3.3138635944670676,-3.3138635945902797,-3.313863594594182,-3.313863594594309,-3.3138635945943142,-3.3138635945943142,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312,-3.313863594594312
854.3,-2.755411478722499,-2.755413782972736,-2.755413849372055,-2.7554138514375364,-2.7554138515038096,-2.7554138515059674,-2.7554138515060393,-2.755413851506043,-2.7554138515060465,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043,-2.755413851506043
832.1,6.238054163306244,6.238068591813819,6.238069138804602,6.23806915802543,6.238069158678846,6.238069158700707,6.23806915870143,6.238069158701449,6.238069158701451,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452,6.238069158701452
832.2,-3.489166390417625,-3.489174132487467,-3.489174349179697,-3.4891743556308574,-3.4891743558312367,-3.489174355837629,-3.489174355837838,-3.4891743558378447,-3.489174355837846,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844,-3.489174355837844
832.3,-2.75572788826953,-2.7557310744736863,-2.7557311696149362,-2.7557311726352376,-2.755731172733203,-2.7557311727364087,-2.755731172736516,-2.755731172736521,-2.755731172736523,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522,-2.755731172736522
858.1,6.223853694274434,6.223868236912177,6.223868788271769,6.2238688076466735,6.223868808305334,6.223868808327372,6.223868808328099,6.2238688083281195,6.223868808328121,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123,6.223868808328123
858.2,-3.4896931397610076,-3.489701054872199,-3.4897012763184776,-3.489701282910003,-3.4897012831147216,-3.4897012831212515,-3.489701283121464,-3.489701283121471,-3.4897012831214727,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471,-3.489701283121471
858.3,-2.7393449333980606,-2.739348143652374,-2.7393482395009805,-2.739348242544247,-2.7393482426429685,-2.7393482426461984,-2.739348242646307,-2.7393482426463125,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134,-2.7393482426463134
834.1,6.207434724796413,6.207449394040982,6.207449950257074,6.207449969803349,6.207449970467843,6.207449970490076,6.20744997049081,6.207449970490832,6.207449970490832,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836,6.207449970490836
834.2,-3.4902997932250575,-3.490307913068538,-3.4903081401416363,-3.4903081468993395,-3.4903081471091952,-3.490308147115889,-3.490308147116107,-3.490308147116113,-3.4903081471161146,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113,-3.490308147116113
834.3,-2.720079175996691,-2.720082412123476,-2.720082508716377,-2.7200825117835965,-2.7200825118831036,-2.7200825118863596,-2.7200825118864698,-2.7200825118864747,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755,-2.7200825118864755
860.1,6.204879547734816,6.204894250674957,6.2048948081593105,6.204894827749986,6.204894828415987,6.20489482843827,6.204894828439006,6.204894828439029,6.204894828439029,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031,6.204894828439031
860.2,-3.4888761246582476,-3.4888842787704064,-3.488884506781528,-3.488884513566864,-3.4888845137775735,-3.4888845137842925,-3.4888845137845115,-3.4888845137845177,-3.4888845137845204,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177,-3.4888845137845177
860.3,-2.7188353281478124,-2.7188385731940503,-2.71883867006768,-2.718838673144235,-2.718838673244054,-2.71883867324732,-2.7188386732474297,-2.7188386732474354,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363,-2.7188386732474363
842.1,6.207116020309354,6.207130690888696,6.207131247159874,6.2071312667081475,6.20713126737271,6.2071312673949475,6.20713126739568,6.2071312673957015,6.2071312673957015,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705,6.207131267395705
842.2,-3.490535970126509,-3.4905440949887114,-3.4905443222000123,-3.4905443289618017,-3.490544329171784,-3.490544329178482,-3.4905443291787,-3.4905443291787055,-3.4905443291787077,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706,-3.490544329178706
842.3,-2.719424463579345,-2.7194276997135747,-2.719427796303413,-2.7194277993704925,-2.719427799469993,-2.71942779947325,-2.719427799473359,-2.719427799473365,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653,-2.7194277994733653
836.1,6.203677433280146,6.203692155974101,6.203692714152522,6.2036927337668075,6.2036927344335995,6.203692734455908,6.203692734456645,6.203692734456667,6.203692734456667,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668,6.203692734456668
